data,temperatura,umidade,precipitacao
2025-03-16,24.54168392478004,72.00071780067465,3.0092162415096544
2025-03-17,31.44945392811195,76.53635372519399,13.581043269379974
2025-03-18,30.002793824750615,75.56098748248174,1.900128055283935
2025-03-19,29.2523049083258,78.83044555272852,3.5386125188567257
2025-03-20,30.054023828933104,70.84165328835059,0.21230866500525847
2025-03-21,25.9141038783265,71.79034501297888,0.8028582566820947
2025-03-22,29.46718857568302,67.99295515065091,0.0
2025-03-23,30.636594226783956,70.41150605594086,16.779021539099546
2025-03-24,32.89253530145296,74.26489324177129,0.024761114869138078
2025-03-25,28.913122038889473,75.90804751148241,15.163203993394077
2025-03-26,28.344123841303283,67.2563623374137,0.0
2025-03-27,28.96757544730069,75.95874980049075,10.121672834882553
2025-03-28,31.810399216140045,78.13196344449037,3.0324613454600473
2025-03-29,30.644127084860145,73.16360146458966,3.624180343488855
2025-03-30,28.932656698243743,80.22273391429938,3.3554274975442997
2025-03-31,31.022784922425128,66.71188821786475,0.0
2025-04-01,30.192997608595533,64.09946794498624,0.0
2025-04-02,31.93724367974673,61.170951829922274,0.0
2025-04-03,28.59547710551898,77.28656711632078,1.8403404400689043
2025-04-04,29.34240711024125,72.82002370906666,6.098491737704197
2025-04-05,29.21018227166085,69.01225582061124,0.0
2025-04-06,27.062555908062723,70.43221638985935,5.595592046659895
2025-04-07,30.575535062900002,63.14740883355178,0.0
2025-04-08,30.49763709986327,80.74645781709107,0.49303196860893483
2025-04-09,29.976511159621992,68.90708691594364,0.0
2025-04-10,29.48639605321698,68.55175337501153,0.0
2025-04-11,27.112646467060877,71.37800214432367,10.130158110967582
2025-04-12,29.088450104288434,69.89927177615178,0.0
2025-04-13,29.22920372684637,68.35944484653047,0.0
2025-04-14,28.29351391978421,63.03426939581392,0.0
2025-04-15,29.557481329829823,69.091493329732,0.0
2025-04-16,30.668692696774386,75.89275163881902,5.74818117492311
2025-04-17,33.61206071754138,72.9592492725026,3.437563063057698
2025-04-18,30.166508368484422,73.94871855576437,4.8096742777547075
2025-04-19,30.30868986638201,63.17853380862902,0.0
2025-04-20,29.619513151619895,60.53967878417208,0.0
2025-04-21,25.90426546946277,64.61319607066517,0.0
2025-04-22,29.66077796605367,65.27659287767068,0.0
2025-04-23,29.80486715135921,70.2262457635863,5.848287680055751
2025-04-24,34.580103880160465,56.05183899896686,0.0
2025-04-25,29.23673168140322,71.9224132933032,1.2146599900901198
2025-04-26,30.191012814964196,63.246818292866706,0.0
2025-04-27,29.483599611060594,61.666415533519334,0.0
2025-04-28,27.17942293638436,58.50609905501191,0.0
2025-04-29,31.76484208270459,55.060043969101955,0.0
2025-04-30,30.94415267852101,67.21986182802802,0.0
2025-05-01,30.982124913953772,63.24232375493627,0.0
2025-05-02,27.53975668395713,56.199765504858846,0.0
2025-05-03,32.12129926212175,55.950190318859114,0.0
2025-05-04,26.467908723164573,60.52491932121662,0.0
2025-05-05,30.399959474365858,70.32951925223229,10.230167305078766
2025-05-06,33.56053864871314,60.46939886891119,0.0
2025-05-07,27.15069834335817,54.03702437028569,0.0
2025-05-08,27.950094798024036,60.11191043129437,0.0
2025-05-09,29.231702461780007,59.767460478307974,0.0
2025-05-10,27.97396301068068,47.43972574055941,0.0
2025-05-11,25.826922413261308,60.4484546184734,0.0
2025-05-12,29.01154615644726,59.36377618114638,0.0
2025-05-13,26.694835636500507,63.80081012562384,0.0
2025-05-14,29.710518998930404,69.368756704256,0.0
2025-05-15,26.867261585775374,65.56392578422582,0.0
2025-05-16,31.747656580467517,58.39676522285669,0.0
2025-05-17,27.021877983707334,54.021727072338564,0.0
2025-05-18,27.883795018124538,72.2373988422824,0.6403548132678573
2025-05-19,30.093440569174227,59.486084926764526,0.0
2025-05-20,25.94213841451717,59.082235385361045,0.0
2025-05-21,28.795239190275925,58.71781546637957,0.0
2025-05-22,30.890067294610283,59.65802409274907,0.0
2025-05-23,24.995307097060365,57.77831565087791,0.0
2025-05-24,28.51308179004378,55.467732760994416,0.0
2025-05-25,28.596188588313485,55.44112945634016,0.0
2025-05-26,29.57176605967923,57.85454305562453,0.0
2025-05-27,25.465024839706203,55.14762122870697,0.0
2025-05-28,25.22794811335307,54.15054778659298,0.0
2025-05-29,28.841829443284677,58.10059983084193,0.0
2025-05-30,28.32017153916963,56.150918334629104,0.0
2025-05-31,28.15463594150142,64.80685109952098,0.0
2025-06-01,28.273208374073214,43.89688601951988,0.0
2025-06-02,26.1461596240719,62.47792544416422,0.0
2025-06-03,27.895870929865456,63.12331940832194,0.0
2025-06-04,27.94194248496668,46.402328463621444,0.0
2025-06-05,25.850830631489558,54.936148383078105,0.0
2025-06-06,30.934142944041987,54.67664476700754,0.0
2025-06-07,28.072667541671347,49.38454367803993,0.0
2025-06-08,24.66417279967281,52.42529519248472,0.0
2025-06-09,28.281058600549994,50.6578312268917,0.0
2025-06-10,24.93917648556518,64.87248055921036,0.0
2025-06-11,28.38273786113374,60.6940537681196,0.0
2025-06-12,29.045252721368474,62.28211459885783,0.0
2025-06-13,25.00567777441923,59.44554768770319,0.0
2025-06-14,28.49228746316778,50.10897350204238,0.0
2025-06-15,27.30912595024045,53.05289734577231,0.0
2025-06-16,28.045273695985056,58.04788246124342,0.0
2025-06-17,30.11191342894793,49.42014832017162,0.0
2025-06-18,25.74433467039894,59.02984476499584,0.0
2025-06-19,24.644056022438082,54.2015979507104,0.0
2025-06-20,24.288575717947936,53.47181857059429,0.0
2025-06-21,24.351743879037006,58.847762435592976,0.0
2025-06-22,25.744629509799605,57.46567715082605,0.0
2025-06-23,26.496339014325873,53.39530017752974,0.0
2025-06-24,26.282377583259414,60.95693595726575,0.0
2025-06-25,27.298107385334955,49.71952356351116,0.0
2025-06-26,25.584298819364292,58.17347932817865,0.0
2025-06-27,28.379751903400628,58.032685703624786,0.0
2025-06-28,24.857618729691403,53.49725025455482,0.0
2025-06-29,30.7414047200082,56.65788209413271,0.0
2025-06-30,26.466445860552664,48.75832039154003,0.0
2025-07-01,23.4147770883031,59.62513536837683,0.0
2025-07-02,22.90124998832122,54.076044931041075,0.0
2025-07-03,25.92190984604293,52.38694051066082,0.0
2025-07-04,24.423982228212637,60.250046401526774,0.0
2025-07-05,26.212889823161532,51.49216982075275,0.0
2025-07-06,25.645408862318124,47.98491050110432,0.0
2025-07-07,24.467409778518938,47.26183658350526,0.0
2025-07-08,22.833728814777196,58.09722917051106,0.0
2025-07-09,21.412010515019798,48.69165453097592,0.0
2025-07-10,23.463229208603053,63.89881111143247,0.0
2025-07-11,25.98380160404757,44.7506399010259,0.0
2025-07-12,24.614152423567827,63.68241284807533,0.0
2025-07-13,21.60968951394821,56.29944792940895,0.0
2025-07-14,24.362997402734486,54.80939703522356,0.0
2025-07-15,24.703030182258697,52.62132717429753,0.0
2025-07-16,22.080756776444673,57.39890551326142,0.0
2025-07-17,24.072339309486377,55.27667910200966,0.0
2025-07-18,23.798089973251965,61.047296774713956,0.0
2025-07-19,21.312906028342674,56.17214789841403,0.0
2025-07-20,24.232010624329114,56.427007484480555,0.0
2025-07-21,24.556033848057336,53.936171297059246,0.0
2025-07-22,25.5190600752279,55.55245924888167,0.0
2025-07-23,25.37954254071614,57.463347968347335,0.0
2025-07-24,20.43609261043698,47.46481983909917,0.0
2025-07-25,21.235810094149933,49.370201231563684,0.0
2025-07-26,24.062119151134986,59.92703092433442,0.0
2025-07-27,23.98079210774631,57.168705821078795,0.0
2025-07-28,23.905093672764327,55.50218546986564,0.0
2025-07-29,30.502869059556964,56.62601876231346,0.0
2025-07-30,23.86224755384404,58.3874948802882,0.0
2025-07-31,24.91533374199188,54.07048122411538,0.0
2025-08-01,24.476639991442955,53.001369818822226,0.0
2025-08-02,23.79657343538272,57.99961746004032,0.0
2025-08-03,21.789149555640044,52.259871173409785,0.0
2025-08-04,23.86428820017687,59.32814993517989,0.0
2025-08-05,20.7281473782216,48.91288640054418,0.0
2025-08-06,21.7284164744691,62.71422687901066,0.0
2025-08-07,21.16041156482017,60.077764112044015,0.0
2025-08-08,22.224822017310277,59.14489375594517,0.0
2025-08-09,26.621196817222405,62.9317643264321,0.0
2025-08-10,18.189046614999864,66.502796384855,0.0
2025-08-11,23.228706307769855,63.40789312048625,0.0
2025-08-12,18.56429469143788,49.295746553839386,0.0
2025-08-13,20.78035448237571,52.269715455231285,0.0
2025-08-14,23.837581872867066,55.71434801345119,0.0
2025-08-15,21.724692990805845,59.14304417685048,0.0
2025-08-16,19.378104309706504,61.77828785903769,0.0
2025-08-17,20.041474530944175,55.74188076026577,0.0
2025-08-18,22.770810929489542,60.4881904384323,0.0
2025-08-19,19.89147896613329,55.96429401386423,0.0
2025-08-20,21.726807124920974,56.87351162152729,0.0
2025-08-21,21.327809542147584,53.09067074528816,0.0
2025-08-22,19.877356240835653,55.70361207100223,0.0
2025-08-23,25.413467971815447,53.7600258041081,0.0
2025-08-24,22.33958876924245,55.84056268617579,0.0
2025-08-25,16.96880050777171,66.19236793830646,0.0
2025-08-26,21.340508897934132,56.38408388288661,0.0
2025-08-27,19.593736813233644,74.50253607591104,4.51288023769661
2025-08-28,22.5730956759729,64.01932864028066,0.0
2025-08-29,19.235331126041416,62.69153624420357,0.0
2025-08-30,20.544281830300886,57.69262272487925,0.0
2025-08-31,21.73836370921178,65.70539221471222,0.0
2025-09-01,22.415799748090688,59.54739504798833,0.0
2025-09-02,18.24087559234184,63.25961907679091,0.0
2025-09-03,19.930936508450426,75.67615661033823,6.322114307095265
2025-09-04,19.609822764530623,62.623709409595186,0.0
2025-09-05,19.21414508117803,69.08069395985918,0.0
2025-09-06,24.014129468938773,60.0507388056833,0.0
2025-09-07,21.25694027145083,63.62587843077163,0.0
2025-09-08,17.890313961032945,72.8908609639392,6.442913828367711
2025-09-09,22.214270283144085,61.139826407061285,0.0
2025-09-10,24.590692738835372,73.57640493752561,1.6021329622501308
2025-09-11,22.380523789625137,68.29404784850895,0.0
2025-09-12,17.247454351139872,62.18563443675586,0.0
2025-09-13,19.28972395420664,68.40416936644101,0.0
2025-09-14,22.76541731522102,70.35047513359864,1.0651451592998202
2025-09-15,18.791071983825958,68.84366200187092,0.0
2025-09-16,21.070286113471713,58.131661823115095,0.0
2025-09-17,21.709579191738353,62.596463162603364,0.0
2025-09-18,18.285548073698525,65.24503597868632,0.0
2025-09-19,20.00089653471456,66.36198439855178,0.0
2025-09-20,13.619396861634407,70.09000216079386,0.35003423188720684
2025-09-21,18.03659195743151,68.12852972980107,0.0
2025-09-22,19.565122947394528,60.8175038239177,0.0
2025-09-23,17.5610456849086,69.65015827986002,0.0
2025-09-24,23.309252287895998,71.05770812840616,10.604614082448709
2025-09-25,17.173432997741664,71.05993324572269,5.261660202051321
2025-09-26,19.144384471102548,73.92160154678002,3.8066781628736583
2025-09-27,20.278186645801334,72.94446484278818,1.9602802124207304
2025-09-28,22.89296077380527,71.32827365440244,2.024840506119234
2025-09-29,17.133877119715955,68.93935061787028,0.0
2025-09-30,22.32859610087313,61.24339075971642,0.0
2025-10-01,20.020882828765487,71.9544366545378,5.421168634826156
2025-10-02,18.037028999223146,71.1029915102592,4.0797775548399065
2025-10-03,20.92536443862709,71.68063564752019,6.558727620964056
2025-10-04,20.401869334948522,64.19709133428107,0.0
2025-10-05,18.80738913990459,65.43347214946775,0.0
2025-10-06,20.152979304439263,76.36219121513568,4.131071300719805
2025-10-07,19.249777825540583,71.15599838118234,15.806017136476676
2025-10-08,20.255945156032734,75.01822368682556,0.9636958147035177
2025-10-09,21.36315030195243,72.00878083895412,5.855993792341289
2025-10-10,23.22237115685394,72.27188512573437,1.1215567187112898
2025-10-11,17.58762179037637,77.069809806427,3.8374971301322325
2025-10-12,24.34369766555207,70.05274871523454,0.5083724185118045
2025-10-13,16.18929204959695,73.36737761426737,2.9925582892294034
2025-10-14,19.80718810240055,70.82834324592051,7.056283292712283
2025-10-15,21.306132137107053,71.21925414546274,2.1352688074272708
2025-10-16,20.71166412621253,72.09688521409585,5.466806364380442
2025-10-17,18.925901272084534,75.00334581421556,7.934713214581751
2025-10-18,19.778106579923946,71.74771148814465,13.098673463521045
2025-10-19,19.232823997722807,80.66778566236782,1.3370584385777782
2025-10-20,19.065987904635808,70.16221840452668,2.548430664572674
2025-10-21,21.971222256906337,73.9457730498729,0.826826726612014
2025-10-22,21.014750682220615,72.92490624614697,24.453274810240273
2025-10-23,18.944994665364067,82.60036300426555,13.086545485792861
2025-10-24,22.16149133297052,76.58856960441491,3.8821779939956134
2025-10-25,21.009742603170046,81.00367944030498,9.226854960309858
2025-10-26,22.055084296751254,68.6535840602151,0.0
2025-10-27,21.724188619834045,77.65176439128763,4.885324243108654
2025-10-28,18.843855629894637,80.99792245745815,0.466744897715109
2025-10-29,19.41973118730832,77.19250300536169,7.038007175778694
2025-10-30,22.074249660529706,82.33779013269678,0.6831866761445355
2025-10-31,21.841282005145715,74.6511738759164,8.745443674676697
2025-11-01,20.620915038423718,84.5094365345356,7.616945335093326
2025-11-02,20.94083497523855,89.1800618000226,6.167775345468045
2025-11-03,23.30624433393921,76.09197282743729,0.1841518402577656
2025-11-04,19.61376519415595,75.89690470283585,1.8057702002577507
2025-11-05,21.938341630511037,85.60718393544417,1.5266006958956373
2025-11-06,20.488231928620138,86.45149511903037,2.232501310097585
2025-11-07,20.506942298508754,76.15017246865918,0.45861820286188815
2025-11-08,23.190748263100993,76.87177963060945,13.81975650446037
2025-11-09,22.696104414192174,77.76937297472833,4.034965093815908
2025-11-10,22.725540016647397,72.6589060396073,1.8229906097380109
2025-11-11,23.763883479888968,74.98798159835191,2.5290371555329956
2025-11-12,21.250478640872704,74.75778110442035,2.963818011213151
2025-11-13,22.62904550410715,76.13384314394365,4.58888835110396
2025-11-14,20.70238137199316,79.99079739876643,3.625041260227198
2025-11-15,22.030112513497322,81.52367448632718,12.590785232588233
2025-11-16,21.181430779855756,88.29041457660774,3.435462564603948
2025-11-17,21.6967002947272,75.72833058695045,24.241316326801176
2025-11-18,22.75505021475549,85.8207248639114,9.533325566641402
2025-11-19,19.991340539368327,80.00495108891906,1.1691934191971594
2025-11-20,25.876601460159527,81.00007746980634,13.338997302944271
2025-11-21,19.744817431825687,84.79066134074463,0.6185638975497147
2025-11-22,19.39446126997365,75.96873865967596,8.503647870053628
2025-11-23,24.205988004795795,83.65675028607619,2.395208093335486
2025-11-24,23.54094103735024,82.73583517534749,10.51761884121618
2025-11-25,23.274606199300493,84.52117574753306,10.126914595778134
2025-11-26,23.352689651259553,83.65653462216235,8.197563291787237
2025-11-27,22.14199767285058,94.63534578591778,7.803963467821306
2025-11-28,20.44331469119024,79.31463665632197,1.8169093479589338
2025-11-29,22.461583258695956,79.98913828531266,0.42190664600374733
2025-11-30,21.028598540148025,79.66546018439581,2.579024823711498
2025-12-01,24.40688474757498,80.13702964253365,0.9529251168332877
2025-12-02,22.237007486195836,79.85690520366657,5.93641575488737
2025-12-03,20.955336405836036,89.11448392605108,2.1240021310655317
2025-12-04,22.039476962179755,90.39358056296133,18.567951510635414
2025-12-05,23.584716199849193,80.55504747904148,5.121775572680622
2025-12-06,21.70867293163989,79.36074739645711,8.643375877049689
2025-12-07,21.269591195805553,85.98934234202456,0.7108410438327972
2025-12-08,23.479934476953954,80.97684910260445,9.903032716682254
2025-12-09,23.56161611099941,87.00425232138487,12.804007243080664
2025-12-10,22.137490934804376,84.9517362753041,3.3380007027412466
2025-12-11,22.289542777881493,76.45179866471105,4.660232749124953
2025-12-12,23.776485376744706,91.85728576934302,7.236803671659189
2025-12-13,20.497483008543526,93.18420466161874,0.9608815422728965
2025-12-14,20.66046632796544,81.22172018353402,3.4914627410819725
2025-12-15,22.120699393092078,82.42377002564565,2.542999078347839
2025-12-16,23.21331490890578,85.86396311543676,0.7913105552263051
2025-12-17,24.345048655615066,86.17500115401428,2.2906474122836578
2025-12-18,26.757348603869353,87.85922214160841,0.35303681352055105
2025-12-19,25.605711681383205,94.67699067768967,0.13075439984406323
2025-12-20,23.65460044073005,83.79636506203349,0.7260901616428179
2025-12-21,24.020834034978403,80.74039786532774,16.499766699885537
2025-12-22,22.13847554981699,77.88170546126828,3.9873138327906146
2025-12-23,24.191429624693818,81.16568978524587,16.88088915942053
2025-12-24,23.736288861593398,84.69235191761436,2.8325539550412495
2025-12-25,25.044396896179414,93.86402015445503,1.8684961416535204
2025-12-26,22.830029625658177,82.33200580349197,3.5275348738864984
2025-12-27,25.608869034795113,86.0634123822136,2.8947344531327417
2025-12-28,27.72146569199355,84.88234009923502,0.5583725029919596
2025-12-29,24.524381366970015,90.92196861156756,5.1197460219874635
2025-12-30,25.631315386084154,97.62577314046368,1.2169748099916533
2025-12-31,26.294221202643048,82.34343372353514,4.832501422528819
2026-01-01,24.197559056228332,82.5528027874089,5.2519841966230985
2026-01-02,25.534251744400002,90.2185819734821,0.8245197577722321
2026-01-03,25.197292859677322,88.40056845922713,0.3165610447526569
2026-01-04,25.453450533213925,94.21353887300731,7.587977466119651
2026-01-05,23.797992566300668,87.8840955062286,3.0790831104569314
2026-01-06,25.478844342205118,83.14801217008382,0.29961950051907926
2026-01-07,26.511505069728074,87.87333645213437,26.359659883683328
2026-01-08,28.503327440086842,90.43474873978064,0.2975854071221184
2026-01-09,27.604935512736738,88.96039768797016,5.9377950675007565
2026-01-10,30.07790901834452,87.35671014049196,20.576490388284764
2026-01-11,24.321770595131287,90.11167504928669,1.3667930847857352
2026-01-12,27.685774822657578,90.57836204024838,0.7672093061679247
2026-01-13,26.392206510819797,91.59189615469137,0.6470420301200468
2026-01-14,30.48921343145617,87.86951742180614,1.806823529705549
2026-01-15,24.576767259319443,83.73091037665999,0.5326160177578074
2026-01-16,24.597322791219383,85.23628563624578,5.890897349640917
2026-01-17,25.16100549678248,90.46718099435402,0.32158231899763545
2026-01-18,22.19462071578343,80.27759947038942,3.5608562621731843
2026-01-19,25.47309607991992,86.12903018032047,28.564399433999675
2026-01-20,25.088082985354422,82.23812223450433,8.409243883383578
2026-01-21,26.988402070922984,84.26348387736678,4.775410383099368
2026-01-22,27.45189256243618,90.42277855273372,1.8282441654349264
2026-01-23,30.60096439288514,84.89261651114712,4.889445714095118
2026-01-24,28.829164707590138,84.07177597338806,3.743737779397671
2026-01-25,25.85363263470506,76.93868361910971,2.776355806583479
2026-01-26,25.289138670364867,87.36353239022866,0.7003946293017256
2026-01-27,28.14771630576517,86.74994616768363,10.884355299060237
2026-01-28,24.600680294660766,94.22505256431616,2.987227648963911
2026-01-29,30.98066888622296,81.75216814824707,1.082220910307068
2026-01-30,29.752549442021515,84.26515290883303,2.2924259169146763
2026-01-31,26.530526446590475,84.29075925875294,2.67328467310067
2026-02-01,24.117085661078768,90.80168163715229,8.787888755452666
2026-02-02,30.324822785158574,82.30468515458487,6.614051614296391
2026-02-03,27.46094616718626,84.03923068917344,7.333291630850959
2026-02-04,30.23780918978502,85.54281912616125,0.05546280010766931
2026-02-05,24.644653463866852,83.29189070214511,2.690590132204877
2026-02-06,26.705251321361455,79.97852332987063,3.2825736051908034
2026-02-07,27.984120834240187,83.02936939198385,0.09689419733223151
2026-02-08,28.13634553810511,87.27173288358108,1.5042635201091314
2026-02-09,27.21010279924585,76.61212505810064,7.14162340857189
2026-02-10,29.42286136914588,82.24719713822185,0.7373385866694464
2026-02-11,26.107906946409717,77.91595980521575,3.831925226324291
2026-02-12,28.023414121168805,87.22262916269274,1.2116437803844688
2026-02-13,28.612809357588525,73.45896078612773,0.0609741512438881
2026-02-14,29.464141504235833,78.10450363517054,1.3800948092514966
2026-02-15,29.920521391436015,82.60616016596703,18.62227511571439
2026-02-16,26.308998927733136,88.36553225870905,8.085765789807736
2026-02-17,25.549991850008315,80.02384951827966,16.041737750956166
2026-02-18,31.232438758616947,77.38822420223434,3.34572812055584
2026-02-19,29.399488462441955,89.37861631666726,0.5811872709759626
2026-02-20,27.294555969279703,72.53841543609947,3.9699173850084724
2026-02-21,31.949378085464733,68.5872115476725,0.0
2026-02-22,29.132828523939594,81.58123084504535,9.300954436999046
2026-02-23,31.31332265191154,76.6680248972678,0.5161615804331191
2026-02-24,29.141842403693598,73.86654963043519,3.349508678149231
2026-02-25,33.17919114480078,82.30625484092229,0.8128809185896223
2026-02-26,32.618064451398475,79.77263795923281,1.9628129750685221
2026-02-27,28.657924834870894,75.51986839617203,6.684799390123954
2026-02-28,31.1462339300811,71.72289531648526,3.2314909664580886
2026-03-01,30.539837356807936,82.26845227103631,2.357129482107963
2026-03-02,32.031082906443714,80.93657707171967,2.508307700792891
2026-03-03,27.407434852487775,76.9668200147108,3.075810804584616
2026-03-04,30.751561445718096,86.47080110665661,7.68597100947232
2026-03-05,31.537186523415997,71.65996442573928,11.132042581618734
2026-03-06,25.942427759451515,69.15345720436088,0.0
2026-03-07,27.131637322929667,73.09022812993474,7.7300481522784885
2026-03-08,25.45660470849298,76.08858298016386,1.8946531280202563
2026-03-09,29.031826272037552,77.29808317201343,5.825919673405102
2026-03-10,31.039940950175097,74.63827645368018,2.8777374668244695
2026-03-11,32.64242252208804,77.36607270442853,1.4696452012448886
2026-03-12,29.817375704954177,69.10777646154467,0.0
2026-03-13,32.956511380852064,82.34238455788415,0.19592058371878027
2026-03-14,26.96777902070593,74.46937537871686,11.601810465201861
2026-03-15,26.34851770276546,80.22173407356485,3.094629674196398
2026-03-16,29.67007873516629,76.10263176638877,5.069538156672787
2026-03-17,30.573779817240116,76.42522069223095,5.384556178581311
2026-03-18,29.763310192086088,76.74151335720802,11.274584490295103
2026-03-19,25.715435409177783,75.8812886315256,5.062214460021356
2026-03-20,29.692262196836523,76.60534908196205,4.758729320554361
2026-03-21,27.28030270651858,79.78548234010788,0.344886003909527
2026-03-22,31.24587744901812,73.86937957806981,3.653290209946091
2026-03-23,30.655565575954157,76.17799114426398,0.8135888687831074
2026-03-24,28.05698763931522,71.92971230511088,6.686259595713725
2026-03-25,28.92192864076338,79.32369050550302,3.5894736616271414
2026-03-26,27.842684003311756,68.48522744800549,0.0
2026-03-27,29.845731339923415,80.61542236451653,0.21283059708177177
2026-03-28,31.889879621738373,71.1529843972439,0.4430196733423927
2026-03-29,28.01517277286969,63.94255143788094,0.0
2026-03-30,31.00027013681351,71.479276926063,0.3740721481731317
2026-03-31,28.935734819453536,67.17557592600822,0.0
2026-04-01,28.413096845374767,74.52595920648696,0.06091190004897985
2026-04-02,29.785892978771834,66.80143317793173,0.0
2026-04-03,27.929098648434938,67.57542839280097,0.0
2026-04-04,28.890432792742423,60.10049177256874,0.0
2026-04-05,27.59864279274747,67.02864757891814,0.0
2026-04-06,33.91903607015974,56.91297662511547,0.0
2026-04-07,30.05382161271431,60.85533995261504,0.0
2026-04-08,28.576075539518317,72.31977119972841,5.414245088142517
2026-04-09,30.394244067805516,72.18998179932166,1.0240357755499983
2026-04-10,29.730914220585614,70.13206721091188,0.9564644072751095
2026-04-11,29.501448752095257,62.91428830918416,0.0
2026-04-12,31.158074149906003,67.2556688367583,0.0
2026-04-13,31.429648179994523,67.22201202968198,0.0
2026-04-14,28.837066163006394,61.19481822707777,0.0
2026-04-15,28.728416271872483,74.2511430528878,0.10583709225807564
